Timestamp,Tout [C],Qsol.ver [w/m2],AirVol [CFM],Tsup [C],Troom [C],Light Level [%]
15-Jul-15 12:55:01 AM EDT,18.11111111,0.7,220,31.89814815,23.75,100
15-Jul-15 1:00:01 AM EDT,18.11111111,0.6,217.3333333,32.03703704,23.8,100
15-Jul-15 1:05:00 AM EDT,18.11111111,0.6,219.3333333,32.22222222,23.81666667,100
15-Jul-15 1:10:00 AM EDT,18.05555556,0.6,217.3333333,32.26851852,23.83333333,100
15-Jul-15 1:15:00 AM EDT,18.05555556,0.6,220,32.12962963,23.9,100
15-Jul-15 1:20:00 AM EDT,18.05555556,0.6,223.3333333,29.49074074,23.81666667,100
15-Jul-15 1:25:00 AM EDT,18,0.6,222.6666667,25.32407407,23.5,100
15-Jul-15 1:30:00 AM EDT,17.94444444,0.6,220.6666667,24.12037037,23.4,100
15-Jul-15 1:35:00 AM EDT,17.88888889,0.7,219.3333333,24.07407407,23.26666667,100
15-Jul-15 1:40:01 AM EDT,17.83333333,0.7,220,25.13888889,23.2,100
15-Jul-15 1:45:00 AM EDT,17.88888889,0.6,219.3333333,24.39814815,23.15,100
15-Jul-15 1:50:00 AM EDT,17.83333333,0.6,220.6666667,25.13888889,23.03333333,100
15-Jul-15 1:55:00 AM EDT,17.72222222,0.6,220,24.67592593,23.03333333,100
15-Jul-15 2:00:00 AM EDT,17.72222222,0.6,220,24.49074074,22.91666667,100
15-Jul-15 2:05:00 AM EDT,17.66666667,0.6,219.3333333,25.09259259,22.95,100
15-Jul-15 2:10:00 AM EDT,17.61111111,0.6,219.3333333,27.77777778,22.96666667,100
15-Jul-15 2:15:00 AM EDT,17.55555556,0.6,220,24.21296296,23.11666667,100
15-Jul-15 2:20:01 AM EDT,17.55555556,0.6,220,25.92592593,23.03333333,100
15-Jul-15 2:25:00 AM EDT,17.55555556,0.6,220,32.22222222,23.41666667,100
15-Jul-15 2:30:00 AM EDT,17.5,0.6,220,27.82407407,23.56666667,100
15-Jul-15 2:35:00 AM EDT,17.44444444,0.6,218.6666667,30.23148148,23.3,100
15-Jul-15 2:40:00 AM EDT,17.33333333,0.7,220,30.50925926,23.53333333,100
15-Jul-15 2:45:00 AM EDT,17.33333333,0.6,219.3333333,26.06481481,23.4,100
15-Jul-15 2:50:01 AM EDT,17.33333333,0.6,218.6666667,29.25925926,23.45,100
15-Jul-15 2:55:00 AM EDT,17.33333333,0.6,220,27.08333333,23.35,100
15-Jul-15 3:00:00 AM EDT,17.27777778,0.6,221.3333333,28.24074074,23.48333333,100
15-Jul-15 3:05:01 AM EDT,17.22222222,0.6,220.6666667,27.40740741,23.28333333,100
15-Jul-15 3:10:00 AM EDT,17.27777778,0.6,220,26.99074074,23.48333333,100
15-Jul-15 3:15:00 AM EDT,17.16666667,0.6,221.3333333,26.94444444,23.33333333,100
15-Jul-15 3:20:00 AM EDT,17.16666667,0.6,221.3333333,27.82407407,23.48333333,100
15-Jul-15 3:25:00 AM EDT,17.11111111,0.6,219.3333333,27.5,23.28333333,100
15-Jul-15 3:30:01 AM EDT,17.05555556,0.6,222,30.27777778,23.41666667,100
15-Jul-15 3:35:01 AM EDT,17.11111111,0.6,223.3333333,26.94444444,23.41666667,100
15-Jul-15 3:40:00 AM EDT,17.11111111,0.6,222,28.88888889,23.35,100
15-Jul-15 3:45:01 AM EDT,17.11111111,0.6,218.6666667,28.93518519,23.45,100
15-Jul-15 3:50:00 AM EDT,17.16666667,0.7,221.3333333,27.63888889,23.41666667,100
15-Jul-15 3:55:00 AM EDT,17.16666667,0.6,221.3333333,27.82407407,23.4,100
15-Jul-15 4:00:00 AM EDT,17.16666667,0.6,222,29,23.38333333,100
15-Jul-15 4:05:00 AM EDT,17.05555556,0.7,219.3333333,29.02777778,23.45,100
15-Jul-15 4:10:00 AM EDT,17.05555556,0.6,220.6666667,27.5462963,23.35,100
15-Jul-15 4:15:00 AM EDT,17,0.6,220,28.7037037,23.48333333,100
15-Jul-15 4:20:00 AM EDT,16.94444444,0.6,224,24.49074074,23.21666667,100
15-Jul-15 4:25:00 AM EDT,16.94444444,0.6,220.6666667,20.09259259,22.7,100
15-Jul-15 4:30:00 AM EDT,16.88888889,0.7,221.3333333,20.46296296,22.6,100
15-Jul-15 4:35:00 AM EDT,16.77777778,0.6,220.6666667,19.81481481,22.5,100
15-Jul-15 4:40:00 AM EDT,16.88888889,0.6,219.3333333,21.71296296,22.66666667,100
15-Jul-15 4:45:00 AM EDT,16.88888889,0.6,219.3333333,21.2037037,22.46666667,100
15-Jul-15 4:50:00 AM EDT,16.83333333,0.6,220,21.2037037,22.55,100
15-Jul-15 4:55:00 AM EDT,16.88888889,0.6,220,22.22222222,22.5,100
15-Jul-15 5:00:00 AM EDT,16.83333333,0.5,217.3333333,19.62962963,22.3,100
15-Jul-15 5:05:00 AM EDT,16.77777778,0.6,220,23.24074074,22.43333333,100
15-Jul-15 5:10:00 AM EDT,16.77777778,0.6,222,21.71296296,22.3,100
15-Jul-15 5:15:00 AM EDT,16.77777778,0.6,222,22.87037037,22.36666667,100
15-Jul-15 5:20:00 AM EDT,16.77777778,0.7,220.6666667,27.26851852,22.48333333,100
15-Jul-15 5:25:00 AM EDT,16.72222222,0.6,220,32.59259259,23.15,100
15-Jul-15 5:30:00 AM EDT,16.66666667,0.6,221.3333333,32.63888889,23.38333333,100
15-Jul-15 5:35:01 AM EDT,16.61111111,0.6,220,33.14814815,23.48333333,100
15-Jul-15 5:40:01 AM EDT,16.55555556,0.6,221.3333333,32.63888889,23.6,100
15-Jul-15 5:45:00 AM EDT,16.5,0.7,220.6666667,32.40740741,23.66666667,100
15-Jul-15 5:50:01 AM EDT,16.44444444,0.6,218.6666667,31.94444444,23.7,100
15-Jul-15 5:55:00 AM EDT,16.5,0.6,220,33.37962963,23.73333333,100
15-Jul-15 6:00:00 AM EDT,16.38888889,0.6,220,32.5462963,23.8,100
15-Jul-15 6:05:00 AM EDT,16.33333333,0.8,219.3333333,32.87037037,23.83333333,100
15-Jul-15 6:10:00 AM EDT,16.44444444,0.8,217.3333333,32.40740741,23.83333333,100
15-Jul-15 6:15:00 AM EDT,16.44444444,1.1,220,32.77777778,23.86666667,100
15-Jul-15 6:20:00 AM EDT,16.5,1.6,219.3333333,28.05555556,23.83333333,100
15-Jul-15 6:25:00 AM EDT,16.5,2.2,221.3333333,21.62037037,23.11666667,100
15-Jul-15 6:30:00 AM EDT,16.55555556,3.4,221.3333333,24.12037037,22.98333333,100
15-Jul-15 6:35:00 AM EDT,16.66666667,5.4,220,25.27777778,22.93333333,100
15-Jul-15 6:40:00 AM EDT,16.83333333,7,219.3333333,23.88888889,22.8,100
15-Jul-15 6:45:01 AM EDT,17.16666667,9.2,222,23.51851852,22.73333333,100
15-Jul-15 6:50:00 AM EDT,17.55555556,12,220.6666667,22.4537037,22.68333333,100
15-Jul-15 6:55:00 AM EDT,18.11111111,14.7,222,20.50925926,22.65,100
15-Jul-15 7:00:00 AM EDT,18.61111111,18.9,217.3333333,22.91666667,22.51666667,100
15-Jul-15 7:05:00 AM EDT,19.05555556,22.1,217.3333333,24.35185185,22.46666667,100
15-Jul-15 7:10:00 AM EDT,19.38888889,25.2,220,22.26851852,22.48333333,100
15-Jul-15 7:15:00 AM EDT,19.77777778,30.4,219.3333333,21.62037037,22.28333333,100
15-Jul-15 7:20:00 AM EDT,20.16666667,34.8,219.3333333,20.97222222,22.1,100
15-Jul-15 7:25:00 AM EDT,20.33333333,35.5,354.6666667,15.55555556,21.25,100
15-Jul-15 7:30:00 AM EDT,19.83333333,46.8,390,14.58333333,20.16666667,100
15-Jul-15 7:35:00 AM EDT,18.88888889,36.8,294,14.90740741,19.83333333,100
15-Jul-15 7:40:00 AM EDT,18.77777778,36.8,291.3333333,15.27777778,19.86666667,100
15-Jul-15 7:45:00 AM EDT,19,36.2,288.6666667,15.32407407,19.83333333,100
15-Jul-15 7:50:00 AM EDT,19.27777778,47.5,288.6666667,15.55555556,19.85,100
15-Jul-15 7:55:01 AM EDT,19.61111111,51.4,274.6666667,15.55555556,19.81666667,100
15-Jul-15 8:00:00 AM EDT,20.38888889,55.8,272.6666667,15.55555556,19.85,100
15-Jul-15 8:05:00 AM EDT,20.72222222,69.4,268.6666667,15.55555556,19.83333333,100
15-Jul-15 8:10:00 AM EDT,20.5,74.9,268,15.55555556,19.86666667,100
15-Jul-15 8:15:00 AM EDT,20.88888889,79.8,268,15.61111111,19.83333333,100
15-Jul-15 8:20:00 AM EDT,20.5,84.7,184,16.01851852,19.91666667,100
15-Jul-15 8:25:00 AM EDT,20.33333333,72,181.3333333,21.99074074,20.65,100
15-Jul-15 8:30:00 AM EDT,20.33333333,72.6,218.6666667,29.44444444,21.81666667,100
15-Jul-15 8:35:00 AM EDT,20.44444444,69.7,218.6666667,26.80555556,22.23333333,100
15-Jul-15 8:40:00 AM EDT,20.5,66.5,220,25.78703704,22.23333333,100
15-Jul-15 8:45:00 AM EDT,20.5,72.3,220,25.55555556,22.18333333,100
15-Jul-15 8:50:00 AM EDT,20.72222222,83.3,220,24.30555556,22.13333333,100
15-Jul-15 8:55:00 AM EDT,21,82.7,220,24.76851852,22.18333333,100
15-Jul-15 9:00:00 AM EDT,20.88888889,83.7,220,24.62962963,22.21666667,100
15-Jul-15 9:05:00 AM EDT,20.88888889,78.3,220,23.05555556,22.13333333,100
15-Jul-15 9:10:00 AM EDT,20.77777778,72.8,219.3333333,23.28703704,22.16666667,100
15-Jul-15 9:15:00 AM EDT,20.77777778,81.3,180,21.25,22.16666667,100
15-Jul-15 9:20:00 AM EDT,21.05555556,88.9,153.3333333,18.65740741,21.81666667,100
15-Jul-15 9:25:01 AM EDT,21.27777778,92.8,219.3333333,20.78703704,21.55,100
15-Jul-15 9:30:00 AM EDT,21.44444444,98.3,216,20.41666667,21.41666667,100
15-Jul-15 9:35:00 AM EDT,21.5,103.4,219.3333333,21.52777778,21.38333333,100
15-Jul-15 9:40:00 AM EDT,21.72222222,105.3,219.3333333,21.62037037,21.38333333,100
15-Jul-15 9:45:00 AM EDT,22.05555556,124.2,222.6666667,20.87962963,21.35,100
15-Jul-15 9:50:00 AM EDT,22,119.8,220.6666667,21.57407407,21.28333333,100
15-Jul-15 9:55:00 AM EDT,21.88888889,125.9,219.3333333,20.13888889,21.28333333,100
15-Jul-15 10:00:00 AM EDT,22.05555556,134.7,218.6666667,21.71296296,21.38333333,100
15-Jul-15 10:05:00 AM EDT,21.88888889,124.6,218.6666667,21.25,21.3,100
15-Jul-15 10:10:00 AM EDT,21.61111111,133.1,222,20.46296296,21.23333333,100
15-Jul-15 10:15:00 AM EDT,22,156.5,220,20.41666667,21.33333333,100
15-Jul-15 10:20:00 AM EDT,22.11111111,148.4,220,25.64814815,21.45,100
15-Jul-15 10:25:00 AM EDT,22.16666667,161.5,220,32.12962963,23.11666667,100
15-Jul-15 10:30:00 AM EDT,22.61111111,139.6,220,31.71296296,24.56666667,100
15-Jul-15 10:35:00 AM EDT,22.83333333,162,220,31.94444444,24.53333333,100
15-Jul-15 10:40:00 AM EDT,22.88888889,164,218,32.5,24.46666667,100
15-Jul-15 10:45:00 AM EDT,23.44444444,158,220,32.96296296,24.38333333,100
15-Jul-15 10:50:00 AM EDT,23.72222222,156.2,220,32.5462963,24.46666667,100
15-Jul-15 10:55:00 AM EDT,23.27777778,149,220,32.73148148,24.68333333,100
15-Jul-15 11:00:00 AM EDT,23.66666667,149.2,220,32.12962963,24.98333333,100
15-Jul-15 11:05:00 AM EDT,23.72222222,159.1,221.3333333,32.96296296,24.86666667,100
15-Jul-15 11:10:00 AM EDT,24.16666667,177,220.6666667,32.36111111,24.85,100
15-Jul-15 11:15:00 AM EDT,24.88888889,177.3,219.3333333,32.68518519,24.78333333,100
15-Jul-15 11:20:00 AM EDT,25.38888889,165.9,221.3333333,28.42592593,24.6,100
15-Jul-15 11:25:00 AM EDT,26.55555556,184,218,26.25,24.06666667,100
15-Jul-15 11:30:00 AM EDT,27.33333333,225.2,218,25.97222222,23.91666667,100
15-Jul-15 11:35:00 AM EDT,27.05555556,291.2,220.6666667,27.4537037,23.85,100
15-Jul-15 11:40:00 AM EDT,27.94444444,291.6,219.3333333,25.64814815,23.71666667,100
15-Jul-15 11:45:00 AM EDT,28.5,314.1,217.3333333,26.80555556,23.65,100
15-Jul-15 11:50:00 AM EDT,28.55555556,283,216,27.5462963,23.53333333,100
15-Jul-15 11:55:00 AM EDT,27.72222222,246.7,220.6666667,25.37037037,23.5,100
15-Jul-15 12:00:00 PM EDT,27.77777778,285.5,220,24.49074074,23.38333333,100
15-Jul-15 12:05:00 PM EDT,28.33333333,240.1,220.6666667,24.02777778,23.41666667,100
15-Jul-15 12:10:00 PM EDT,28.77777778,253,222,22.96296296,23.36666667,100
15-Jul-15 12:15:01 PM EDT,28.72222222,223.9,222,23.7962963,23.33333333,100
15-Jul-15 12:20:00 PM EDT,28.5,233.2,222,22.73148148,23.11666667,100
15-Jul-15 12:25:00 PM EDT,28.66666667,267.5,218.6666667,22.08333333,23.11666667,100
15-Jul-15 12:30:01 PM EDT,29.27777778,284.3,218,19.94444444,23,100
15-Jul-15 12:35:00 PM EDT,29.38888889,330.9,221.3333333,19.62962963,22.98333333,100
15-Jul-15 12:40:01 PM EDT,29.5,292.9,220,20.27777778,23.01666667,100
15-Jul-15 12:45:01 PM EDT,29.66666667,441.1,219.3333333,20.60185185,22.96666667,100
15-Jul-15 12:50:00 PM EDT,30.05555556,253.6,221.3333333,21.71296296,22.95,100
15-Jul-15 12:55:01 PM EDT,29.94444444,427.8,220,23.05555556,22.96666667,100
15-Jul-15 1:00:01 PM EDT,29.94444444,412.7,218.6666667,20.13888889,22.95,100
15-Jul-15 1:05:00 PM EDT,30.94444444,391,220.6666667,21.11111111,22.91666667,100
15-Jul-15 1:10:00 PM EDT,30.83333333,356.1,220.6666667,21.2037037,22.86666667,100
15-Jul-15 1:15:00 PM EDT,31.16666667,455.4,219.3333333,22.40740741,22.91666667,100
15-Jul-15 1:20:00 PM EDT,30.55555556,301.1,220.6666667,25.60185185,23.05,100
15-Jul-15 1:25:00 PM EDT,29.88888889,624.7,218.6666667,30.23148148,23.73333333,100
15-Jul-15 1:30:00 PM EDT,30.94444444,225.2,220.6666667,31.57407407,23.91666667,100
15-Jul-15 1:35:00 PM EDT,31.44444444,404.4,220,29.86111111,23.95,100
15-Jul-15 1:40:00 PM EDT,32.5,609.5,220,30.50925926,24.06666667,100
15-Jul-15 1:45:00 PM EDT,31.83333333,575.1,221.3333333,30.87962963,24.38333333,100
15-Jul-15 1:50:00 PM EDT,31.27777778,257.4,220,28.47222222,24.38333333,100
15-Jul-15 1:55:01 PM EDT,31.27777778,244.4,220,29.67592593,24.35,100
15-Jul-15 2:00:00 PM EDT,31.72222222,252.6,219.3333333,30.09259259,24.55,100
15-Jul-15 2:05:00 PM EDT,30.72222222,371.4,219.3333333,28.00925926,24.45,100
15-Jul-15 2:10:00 PM EDT,29.66666667,258,218.6666667,29.44444444,24.5,100
15-Jul-15 2:15:00 PM EDT,30.27777778,193.6,220,26.57407407,24.43333333,100
15-Jul-15 2:20:00 PM EDT,31,172.4,221.3333333,24.76851852,24.1,100
15-Jul-15 2:25:00 PM EDT,30.61111111,516.7,221.3333333,25.87962963,23.95,100
15-Jul-15 2:30:00 PM EDT,30.16666667,203.5,221.3333333,25.0462963,23.91666667,100
15-Jul-15 2:35:00 PM EDT,30.11111111,192.5,220,24.72222222,23.9,100
15-Jul-15 2:40:00 PM EDT,30.55555556,197.9,221.3333333,27.96296296,23.88333333,100
15-Jul-15 2:45:00 PM EDT,30.33333333,248.5,222.6666667,26.43518519,23.88333333,100
15-Jul-15 2:50:00 PM EDT,30,255.9,220,25.18518519,23.83333333,100
15-Jul-15 2:55:00 PM EDT,29.72222222,239.6,224,26.66666667,23.88333333,100
15-Jul-15 3:00:00 PM EDT,29.83333333,195.4,222,24.67592593,23.81666667,100
15-Jul-15 3:05:00 PM EDT,30.94444444,253.5,218.6666667,26.11111111,23.78333333,100
15-Jul-15 3:10:00 PM EDT,32.33333333,557.3,218.6666667,25.64814815,23.86666667,100
15-Jul-15 3:15:00 PM EDT,31.44444444,573,220,23.61111111,23.88333333,100
15-Jul-15 3:20:00 PM EDT,32.61111111,244.7,222,19.44444444,23.5,100
15-Jul-15 3:25:00 PM EDT,32.5,551.9,389.3333333,16.57407407,22.68333333,100
15-Jul-15 3:30:00 PM EDT,33.5,532.9,468,16.15740741,21.85,100
15-Jul-15 3:35:00 PM EDT,32.27777778,518.5,380.6666667,16.2037037,21.58333333,100
15-Jul-15 3:40:00 PM EDT,31.44444444,456.1,371.3333333,16.11111111,21.41666667,100
15-Jul-15 3:45:00 PM EDT,31.16666667,373.7,358.6666667,16.11111111,21.35,100
15-Jul-15 3:50:00 PM EDT,30.33333333,273.3,341.3333333,16.11111111,21.25,100
15-Jul-15 3:55:00 PM EDT,31.22222222,229.3,334,16.11111111,21.16666667,100
15-Jul-15 4:00:00 PM EDT,31.72222222,416.4,326.6666667,16.11111111,21.16666667,100
15-Jul-15 4:05:01 PM EDT,30.88888889,456,310.6666667,16.11111111,21.05,100
15-Jul-15 4:10:00 PM EDT,31.05555556,434.7,299.3333333,16.11111111,21.01666667,100
15-Jul-15 4:15:00 PM EDT,30.61111111,443.1,285.3333333,16.11111111,21.03333333,100
15-Jul-15 4:20:00 PM EDT,29.27777778,425.6,200.6666667,16.11111111,21.18333333,100
15-Jul-15 4:25:00 PM EDT,30.22222222,153,193.3333333,23.75,21.88333333,100
15-Jul-15 4:30:00 PM EDT,30.27777778,417.8,220,32.08333333,23.53333333,100
15-Jul-15 4:35:00 PM EDT,29.77777778,397.1,220,32.08333333,24.6,100
15-Jul-15 4:40:00 PM EDT,30.22222222,173.7,220,32.77777778,24.85,100
15-Jul-15 4:45:00 PM EDT,30.38888889,360.1,220,31.61111111,24.75,100
15-Jul-15 4:50:00 PM EDT,29.77777778,333.9,220,32.82407407,25.15,100
15-Jul-15 4:55:00 PM EDT,29.61111111,173.3,220,33.42592593,25.56666667,100
15-Jul-15 5:00:00 PM EDT,29.33333333,221.4,220,31.85185185,25.3,100
15-Jul-15 5:05:00 PM EDT,29.05555556,233.9,220,33.7037037,25.2,100
15-Jul-15 5:10:00 PM EDT,29.27777778,229.5,220,32.73148148,25.26666667,100
15-Jul-15 5:15:00 PM EDT,29.55555556,210.3,220,32.12962963,25.16666667,100
15-Jul-15 5:20:00 PM EDT,29.72222222,281.7,220,34.81481481,25.38333333,100
15-Jul-15 5:25:01 PM EDT,29.77777778,241.7,363.3333333,23.24074074,23.86666667,100
15-Jul-15 5:30:00 PM EDT,30.38888889,219.5,409.3333333,16.11111111,22.2,100
15-Jul-15 5:35:00 PM EDT,30.5,232.2,346,16.11111111,21.95,100
15-Jul-15 5:40:01 PM EDT,30.66666667,245.4,319.3333333,16.11111111,21.73333333,100
15-Jul-15 5:45:00 PM EDT,30.44444444,225.3,282,16.11111111,21.65,100
15-Jul-15 5:50:00 PM EDT,30,201.3,284,16.11111111,21.61666667,100
15-Jul-15 5:55:01 PM EDT,30.55555556,173.5,266,15.87962963,21.55,100
15-Jul-15 6:00:00 PM EDT,30.33333333,191.4,240.6666667,16.01851852,21.5,100
15-Jul-15 6:05:00 PM EDT,30.22222222,152.3,240,16.11111111,21.5,100
15-Jul-15 6:10:00 PM EDT,30.05555556,140.7,236,16.01851852,21.48333333,100
15-Jul-15 6:15:00 PM EDT,29.83333333,151.1,221.3333333,16.01851852,21.4,100
15-Jul-15 6:20:00 PM EDT,29.33333333,168.6,296,15.92592593,21.3,100
15-Jul-15 6:25:00 PM EDT,29.88888889,149.7,416.6666667,15.55555556,20.83333333,100
15-Jul-15 6:30:00 PM EDT,30.55555556,153.7,385.3333333,15.55555556,20.68333333,100
15-Jul-15 6:35:00 PM EDT,29.72222222,167.6,388,15.55555556,20.53333333,100
15-Jul-15 6:40:00 PM EDT,29.33333333,133.2,366.6666667,15.55555556,20.48333333,100
15-Jul-15 6:45:00 PM EDT,29,134,362,15.55555556,20.35,100
15-Jul-15 6:50:00 PM EDT,29.05555556,122.7,354,15.55555556,20.33333333,100
15-Jul-15 6:55:00 PM EDT,28.44444444,124.4,343.3333333,15.55555556,20.25,100
15-Jul-15 7:00:00 PM EDT,27.88888889,115.7,342.6666667,15.55555556,20.23333333,100
15-Jul-15 7:05:00 PM EDT,27.88888889,110.2,333.3333333,15.55555556,20.15,100
15-Jul-15 7:10:00 PM EDT,27.66666667,103.5,329.3333333,15.55555556,20.15,100
15-Jul-15 7:15:00 PM EDT,27.44444444,88,310.6666667,15.55555556,20.1,100
15-Jul-15 7:20:00 PM EDT,27.66666667,79.9,210.6666667,15.83333333,20.26666667,100
15-Jul-15 7:25:00 PM EDT,27.33333333,80,192,21.57407407,21.13333333,100
15-Jul-15 7:30:00 PM EDT,27.27777778,80.8,220,32.5,22.91666667,100
15-Jul-15 7:35:01 PM EDT,27.27777778,70.7,220,25.87962963,23.56666667,100
15-Jul-15 7:40:00 PM EDT,26.83333333,62.5,220,29.58333333,23.45,100
15-Jul-15 7:45:00 PM EDT,26.77777778,56.6,220,29.58333333,23.31666667,100
15-Jul-15 7:50:00 PM EDT,26.44444444,49.9,220,25.46296296,23.21666667,100
15-Jul-15 7:55:00 PM EDT,26.05555556,43.7,220,25.23148148,23.16666667,100
15-Jul-15 8:00:00 PM EDT,25.72222222,39.8,218.6666667,25.41666667,23,100
15-Jul-15 8:05:00 PM EDT,25.33333333,37.4,220,25.41666667,22.86666667,100
15-Jul-15 8:10:00 PM EDT,25.27777778,35.2,220,24.90740741,22.93333333,100
15-Jul-15 8:15:00 PM EDT,25.16666667,32.1,220,24.58333333,22.85,100
15-Jul-15 8:20:00 PM EDT,25,28.6,220,28.56481481,22.91666667,100
15-Jul-15 8:25:01 PM EDT,24.88888889,25.8,220.6666667,33.10185185,24.63333333,100
15-Jul-15 8:30:01 PM EDT,24.66666667,22.9,220,31.75925926,25.13333333,100
15-Jul-15 8:35:00 PM EDT,24.61111111,20.4,218.6666667,34.07407407,25.06666667,100
15-Jul-15 8:40:00 PM EDT,24.44444444,18.4,218.6666667,32.08333333,24.96666667,100
15-Jul-15 8:45:00 PM EDT,24.38888889,16.3,219.3333333,33.19444444,25.15,100
15-Jul-15 8:50:00 PM EDT,24.38888889,13.5,218,32.96296296,25.51666667,100
15-Jul-15 8:55:00 PM EDT,24.16666667,10.9,221.3333333,31.99074074,25.2,100
15-Jul-15 9:00:00 PM EDT,23.88888889,8.4,221.3333333,34.22222222,25.41666667,100
15-Jul-15 9:05:00 PM EDT,23.66666667,5.1,222,31.75925926,25.53333333,100
15-Jul-15 9:10:00 PM EDT,23.55555556,3.3,220,33.19444444,25.3,100
15-Jul-15 9:15:00 PM EDT,23.38888889,1.7,216,33.24074074,25.28333333,100
15-Jul-15 9:20:00 PM EDT,23.27777778,1.2,189.3333333,30.87962963,24.91666667,100
15-Jul-15 9:25:00 PM EDT,23.16666667,0.9,222,30.13888889,24.78333333,100
15-Jul-15 9:30:00 PM EDT,23.05555556,0.8,220.6666667,29.62962963,24.45,100
15-Jul-15 9:35:00 PM EDT,22.94444444,0.7,220.6666667,31.25,24.36666667,100
15-Jul-15 9:40:00 PM EDT,22.88888889,0.7,220,29.53703704,24.35,100
15-Jul-15 9:45:00 PM EDT,22.77777778,0.6,218.6666667,30.09259259,24.26666667,100
15-Jul-15 9:50:01 PM EDT,22.66666667,0.6,219.3333333,29.67592593,24.28333333,100
15-Jul-15 9:55:00 PM EDT,22.61111111,0.6,220,29.67592593,24.15,100
15-Jul-15 10:00:00 PM EDT,22.5,0.6,219.3333333,30.32407407,24.2,100
15-Jul-15 10:05:00 PM EDT,22.38888889,0.6,220.6666667,29.30555556,24.15,100
15-Jul-15 10:10:00 PM EDT,22.22222222,0.5,221.3333333,29.9537037,24.18333333,100
15-Jul-15 10:15:00 PM EDT,22.11111111,0.6,220,28.88888889,24.05,100
15-Jul-15 10:20:00 PM EDT,22,0.7,220.6666667,24.9537037,23.78333333,100
15-Jul-15 10:25:00 PM EDT,21.77777778,0.6,372.6666667,16.99074074,22.58333333,100
15-Jul-15 10:30:00 PM EDT,21.72222222,0.5,403.3333333,16.11111111,21.85,100
15-Jul-15 10:35:00 PM EDT,21.61111111,0.6,327.3333333,16.11111111,21.48333333,100
15-Jul-15 10:40:00 PM EDT,21.5,0.6,284,16.11111111,21.25,100
15-Jul-15 10:45:00 PM EDT,21.38888889,0.6,270.6666667,16.11111111,21.15,100
15-Jul-15 10:50:00 PM EDT,21.27777778,0.6,238,16.11111111,21.03333333,100
15-Jul-15 10:55:00 PM EDT,21.22222222,0.6,209.3333333,16.11111111,20.96666667,100
15-Jul-15 11:00:00 PM EDT,21.16666667,0.6,191.3333333,16.11111111,20.95,100
15-Jul-15 11:05:00 PM EDT,21,0.6,186.6666667,16.11111111,21,100
15-Jul-15 11:10:00 PM EDT,20.88888889,0.6,171.3333333,16.11111111,20.98333333,100
15-Jul-15 11:15:00 PM EDT,20.77777778,0.6,159.3333333,16.11111111,20.96666667,100
15-Jul-15 11:20:00 PM EDT,20.66666667,0.6,286.6666667,15.74074074,20.88333333,100
15-Jul-15 11:25:00 PM EDT,20.61111111,0.6,288,15.55555556,20.48333333,100
15-Jul-15 11:30:00 PM EDT,20.61111111,0.6,278.6666667,15.60185185,20.43333333,100
15-Jul-15 11:35:00 PM EDT,20.38888889,0.6,266.6666667,15.60185185,20.35,100
15-Jul-15 11:40:00 PM EDT,20.22222222,0.6,262,15.55555556,20.31666667,100
15-Jul-15 11:45:00 PM EDT,20.22222222,0.7,240,15.55555556,20.28333333,100
15-Jul-15 11:50:00 PM EDT,20.11111111,0.6,237.3333333,15.55555556,20.23333333,100
15-Jul-15 11:55:00 PM EDT,20.11111111,0.6,232,15.55555556,20.16666667,100
16-Jul-15 12:00:00 AM EDT,20.05555556,0.6,212,15.55555556,20.08333333,100
16-Jul-15 12:05:00 AM EDT,19.94444444,0.6,202.6666667,15.87962963,20.1,100
16-Jul-15 12:10:00 AM EDT,19.88888889,0.6,201.3333333,16.11111111,20.13333333,100
16-Jul-15 12:15:00 AM EDT,19.83333333,0.7,211.3333333,16.11111111,20.15,100
16-Jul-15 12:20:00 AM EDT,19.77777778,0.6,216.6666667,16.11111111,20.06666667,100
16-Jul-15 12:25:00 AM EDT,19.66666667,0.6,212,15.97222222,19.9,100
16-Jul-15 12:30:00 AM EDT,19.66666667,0.6,182,15.87962963,19.76666667,100
16-Jul-15 12:35:00 AM EDT,19.61111111,0.6,176.6666667,15.97222222,19.75,100
16-Jul-15 12:40:00 AM EDT,19.5,0.7,172.6666667,16.06481481,19.85,100
16-Jul-15 12:45:00 AM EDT,19.38888889,0.6,186,16.11111111,19.86666667,100
16-Jul-15 12:50:00 AM EDT,19.38888889,0.6,182,16.11111111,19.9,100
16-Jul-15 12:55:00 AM EDT,19.33333333,0.6,186,16.11111111,19.93333333,100
16-Jul-15 1:00:00 AM EDT,19.38888889,0.5,172,16.11111111,19.86666667,100
16-Jul-15 1:05:00 AM EDT,19.33333333,0.6,178.6666667,16.11111111,19.91666667,100
16-Jul-15 1:10:00 AM EDT,19.27777778,0.7,176.6666667,16.06481481,19.98333333,100
16-Jul-15 1:15:00 AM EDT,19.16666667,0.6,177.3333333,15.77777778,20,100
16-Jul-15 1:20:00 AM EDT,19.11111111,0.6,180,15.64814815,20.08333333,100
16-Jul-15 1:25:00 AM EDT,19.05555556,0.6,193.3333333,22.26851852,20.63333333,100
16-Jul-15 1:30:00 AM EDT,19.05555556,0.6,220,25.0462963,21.4,100
16-Jul-15 1:35:00 AM EDT,19.05555556,0.6,220.6666667,24.44444444,21.35,100
